# GPS drift 5-minute recording
# start_unix=1778582036
host_elapsed_s,status,samples,lat,lon,alt_m,sat,hdop,drift_m,east_m,north_m,avg_m,rms_m,max_m,fix_age_ms,raw
6.658,TRACK,415,22.786194500,120.269679500,36.80,12,0.63,1.321,1.196,0.562,2.293,2.728,4.726,63,"status=TRACK samples=415 drift=1.321m east=1.196m north=0.562m avg=2.293m rms=2.728m max=4.726m lat=22.786194500 lon=120.269679500 sat=12 hdop=0.63 alt=36.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=63"
6.769,TRACK,415,22.786194500,120.269679500,36.80,12,0.63,1.321,1.196,0.562,2.293,2.728,4.726,163,"status=TRACK samples=415 drift=1.321m east=1.196m north=0.562m avg=2.293m rms=2.728m max=4.726m lat=22.786194500 lon=120.269679500 sat=12 hdop=0.63 alt=36.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=163"
6.865,TRACK,416,22.786194500,120.269679667,36.80,12,0.63,1.337,1.213,0.562,2.290,2.725,4.726,86,"status=TRACK samples=416 drift=1.337m east=1.213m north=0.562m avg=2.290m rms=2.725m max=4.726m lat=22.786194500 lon=120.269679667 sat=12 hdop=0.63 alt=36.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=86"
6.971,TRACK,418,22.786194500,120.269679667,36.70,12,0.63,1.337,1.213,0.562,2.286,2.720,4.726,63,"status=TRACK samples=418 drift=1.337m east=1.213m north=0.562m avg=2.286m rms=2.720m max=4.726m lat=22.786194500 lon=120.269679667 sat=12 hdop=0.63 alt=36.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=63"
7.067,TRACK,420,22.786194333,120.269679833,36.60,12,0.63,1.345,1.230,0.544,2.281,2.715,4.726,59,"status=TRACK samples=420 drift=1.345m east=1.230m north=0.544m avg=2.281m rms=2.715m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.63 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=59"
7.164,TRACK,421,22.786194333,120.269679833,36.60,12,0.63,1.345,1.230,0.544,2.279,2.713,4.726,86,"status=TRACK samples=421 drift=1.345m east=1.230m north=0.544m avg=2.279m rms=2.713m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.63 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=86"
7.259,TRACK,421,22.786194333,120.269679833,36.60,12,0.63,1.345,1.230,0.544,2.279,2.713,4.726,186,"status=TRACK samples=421 drift=1.345m east=1.230m north=0.544m avg=2.279m rms=2.713m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.63 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=186"
7.364,TRACK,421,22.786194333,120.269679833,36.60,12,0.63,1.345,1.230,0.544,2.279,2.713,4.726,286,"status=TRACK samples=421 drift=1.345m east=1.230m north=0.544m avg=2.279m rms=2.713m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.63 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=286"
7.460,TRACK,421,22.786194333,120.269679833,36.60,12,0.63,1.345,1.230,0.544,2.279,2.713,4.726,386,"status=TRACK samples=421 drift=1.345m east=1.230m north=0.544m avg=2.279m rms=2.713m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.63 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=386"
7.561,TRACK,421,22.786194333,120.269679833,36.60,12,0.63,1.345,1.230,0.544,2.279,2.713,4.726,486,"status=TRACK samples=421 drift=1.345m east=1.230m north=0.544m avg=2.279m rms=2.713m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.63 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=486"
7.669,TRACK,421,22.786194333,120.269679833,36.60,12,0.63,1.345,1.230,0.544,2.279,2.713,4.726,586,"status=TRACK samples=421 drift=1.345m east=1.230m north=0.544m avg=2.279m rms=2.713m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.63 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=586"
7.768,TRACK,421,22.786194333,120.269679833,36.60,12,0.63,1.345,1.230,0.544,2.279,2.713,4.726,686,"status=TRACK samples=421 drift=1.345m east=1.230m north=0.544m avg=2.279m rms=2.713m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.63 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=686"
7.866,TRACK,423,22.786194333,120.269679833,36.70,12,0.63,1.345,1.230,0.544,2.275,2.708,4.726,12,"status=TRACK samples=423 drift=1.345m east=1.230m north=0.544m avg=2.275m rms=2.708m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.63 alt=36.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=12"
7.965,TRACK,425,22.786194500,120.269679833,36.70,12,0.63,1.352,1.230,0.562,2.270,2.703,4.726,20,"status=TRACK samples=425 drift=1.352m east=1.230m north=0.562m avg=2.270m rms=2.703m max=4.726m lat=22.786194500 lon=120.269679833 sat=12 hdop=0.63 alt=36.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=20"
8.062,TRACK,426,22.786194500,120.269679833,36.70,12,0.63,1.352,1.230,0.562,2.268,2.701,4.726,86,"status=TRACK samples=426 drift=1.352m east=1.230m north=0.562m avg=2.268m rms=2.701m max=4.726m lat=22.786194500 lon=120.269679833 sat=12 hdop=0.63 alt=36.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=86"
8.170,TRACK,428,22.786194333,120.269679833,36.60,12,0.65,1.345,1.230,0.544,2.264,2.696,4.726,69,"status=TRACK samples=428 drift=1.345m east=1.230m north=0.544m avg=2.264m rms=2.696m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.65 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=69"
8.268,TRACK,428,22.786194333,120.269679833,36.60,12,0.65,1.345,1.230,0.544,2.264,2.696,4.726,169,"status=TRACK samples=428 drift=1.345m east=1.230m north=0.544m avg=2.264m rms=2.696m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.65 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=169"
8.364,TRACK,428,22.786194333,120.269679833,36.60,12,0.65,1.345,1.230,0.544,2.264,2.696,4.726,269,"status=TRACK samples=428 drift=1.345m east=1.230m north=0.544m avg=2.264m rms=2.696m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.65 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=269"
8.463,TRACK,428,22.786194333,120.269679833,36.60,12,0.65,1.345,1.230,0.544,2.264,2.696,4.726,369,"status=TRACK samples=428 drift=1.345m east=1.230m north=0.544m avg=2.264m rms=2.696m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.65 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=369"
8.563,TRACK,428,22.786194333,120.269679833,36.60,12,0.65,1.345,1.230,0.544,2.264,2.696,4.726,469,"status=TRACK samples=428 drift=1.345m east=1.230m north=0.544m avg=2.264m rms=2.696m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.65 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=469"
8.670,TRACK,428,22.786194333,120.269679833,36.60,12,0.65,1.345,1.230,0.544,2.264,2.696,4.726,569,"status=TRACK samples=428 drift=1.345m east=1.230m north=0.544m avg=2.264m rms=2.696m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.65 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=569"
8.766,TRACK,428,22.786194333,120.269679833,36.60,12,0.65,1.345,1.230,0.544,2.264,2.696,4.726,669,"status=TRACK samples=428 drift=1.345m east=1.230m north=0.544m avg=2.264m rms=2.696m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.65 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=669"
8.864,TRACK,428,22.786194333,120.269679833,36.60,12,0.65,1.345,1.230,0.544,2.264,2.696,4.726,769,"status=TRACK samples=428 drift=1.345m east=1.230m north=0.544m avg=2.264m rms=2.696m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.65 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=769"
8.971,TRACK,428,22.786194333,120.269679833,36.60,12,0.65,1.345,1.230,0.544,2.264,2.696,4.726,869,"status=TRACK samples=428 drift=1.345m east=1.230m north=0.544m avg=2.264m rms=2.696m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.65 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=869"
9.070,TRACK,428,22.786194333,120.269679833,36.60,12,0.65,1.345,1.230,0.544,2.264,2.696,4.726,969,"status=TRACK samples=428 drift=1.345m east=1.230m north=0.544m avg=2.264m rms=2.696m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.65 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=969"
9.166,TRACK,428,22.786194333,120.269679833,36.60,12,0.65,1.345,1.230,0.544,2.264,2.696,4.726,1069,"status=TRACK samples=428 drift=1.345m east=1.230m north=0.544m avg=2.264m rms=2.696m max=4.726m lat=22.786194333 lon=120.269679833 sat=12 hdop=0.65 alt=36.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1069"
9.263,TRACK,429,22.786194167,120.269680333,36.30,12,0.63,1.385,1.281,0.525,2.262,2.694,4.726,55,"status=TRACK samples=429 drift=1.385m east=1.281m north=0.525m avg=2.262m rms=2.694m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.63 alt=36.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=55"
9.363,TRACK,431,22.786194167,120.269680333,36.30,12,0.63,1.385,1.281,0.525,2.258,2.689,4.726,71,"status=TRACK samples=431 drift=1.385m east=1.281m north=0.525m avg=2.258m rms=2.689m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.63 alt=36.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=71"
9.460,TRACK,432,22.786194167,120.269680333,36.30,12,0.63,1.385,1.281,0.525,2.256,2.687,4.726,18,"status=TRACK samples=432 drift=1.385m east=1.281m north=0.525m avg=2.256m rms=2.687m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.63 alt=36.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=18"
9.571,TRACK,433,22.786194167,120.269680333,36.30,12,0.63,1.385,1.281,0.525,2.254,2.685,4.726,86,"status=TRACK samples=433 drift=1.385m east=1.281m north=0.525m avg=2.254m rms=2.685m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.63 alt=36.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=86"
9.664,TRACK,435,22.786194167,120.269680333,36.30,12,0.63,1.385,1.281,0.525,2.250,2.680,4.726,47,"status=TRACK samples=435 drift=1.385m east=1.281m north=0.525m avg=2.250m rms=2.680m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.63 alt=36.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=47"
9.763,TRACK,437,22.786194167,120.269680333,36.30,12,0.63,1.385,1.281,0.525,2.246,2.676,4.726,42,"status=TRACK samples=437 drift=1.385m east=1.281m north=0.525m avg=2.246m rms=2.676m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.63 alt=36.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=42"
9.871,TRACK,439,22.786194167,120.269680333,36.30,12,0.64,1.385,1.281,0.525,2.242,2.671,4.726,66,"status=TRACK samples=439 drift=1.385m east=1.281m north=0.525m avg=2.242m rms=2.671m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=66"
9.970,TRACK,441,22.786194167,120.269680333,36.30,12,0.64,1.385,1.281,0.525,2.238,2.667,4.726,43,"status=TRACK samples=441 drift=1.385m east=1.281m north=0.525m avg=2.238m rms=2.667m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=43"
10.068,TRACK,443,22.786194167,120.269680333,36.30,12,0.64,1.385,1.281,0.525,2.234,2.662,4.726,50,"status=TRACK samples=443 drift=1.385m east=1.281m north=0.525m avg=2.234m rms=2.662m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=50"
10.165,TRACK,445,22.786194167,120.269680333,36.20,12,0.64,1.385,1.281,0.525,2.230,2.658,4.726,39,"status=TRACK samples=445 drift=1.385m east=1.281m north=0.525m avg=2.230m rms=2.658m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=39"
10.265,TRACK,447,22.786194167,120.269680333,36.20,12,0.64,1.385,1.281,0.525,2.226,2.654,4.726,47,"status=TRACK samples=447 drift=1.385m east=1.281m north=0.525m avg=2.226m rms=2.654m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=47"
10.364,TRACK,449,22.786194167,120.269680333,36.20,12,0.64,1.385,1.281,0.525,2.223,2.649,4.726,63,"status=TRACK samples=449 drift=1.385m east=1.281m north=0.525m avg=2.223m rms=2.649m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=63"
10.465,TRACK,451,22.786194167,120.269680333,36.20,12,0.64,1.385,1.281,0.525,2.219,2.645,4.726,0,"status=TRACK samples=451 drift=1.385m east=1.281m north=0.525m avg=2.219m rms=2.645m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=0"
10.560,TRACK,451,22.786194167,120.269680333,36.20,12,0.64,1.385,1.281,0.525,2.219,2.645,4.726,100,"status=TRACK samples=451 drift=1.385m east=1.281m north=0.525m avg=2.219m rms=2.645m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=100"
10.668,TRACK,451,22.786194167,120.269680333,36.20,12,0.64,1.385,1.281,0.525,2.219,2.645,4.726,200,"status=TRACK samples=451 drift=1.385m east=1.281m north=0.525m avg=2.219m rms=2.645m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=200"
10.765,TRACK,451,22.786194167,120.269680333,36.20,12,0.64,1.385,1.281,0.525,2.219,2.645,4.726,300,"status=TRACK samples=451 drift=1.385m east=1.281m north=0.525m avg=2.219m rms=2.645m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=300"
10.865,TRACK,451,22.786194167,120.269680333,36.20,12,0.64,1.385,1.281,0.525,2.219,2.645,4.726,400,"status=TRACK samples=451 drift=1.385m east=1.281m north=0.525m avg=2.219m rms=2.645m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=400"
10.963,TRACK,451,22.786194167,120.269680333,36.20,12,0.64,1.385,1.281,0.525,2.219,2.645,4.726,500,"status=TRACK samples=451 drift=1.385m east=1.281m north=0.525m avg=2.219m rms=2.645m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=500"
11.063,TRACK,451,22.786194167,120.269680333,36.20,12,0.64,1.385,1.281,0.525,2.219,2.645,4.726,600,"status=TRACK samples=451 drift=1.385m east=1.281m north=0.525m avg=2.219m rms=2.645m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=600"
11.168,TRACK,451,22.786194167,120.269680333,36.20,12,0.64,1.385,1.281,0.525,2.219,2.645,4.726,700,"status=TRACK samples=451 drift=1.385m east=1.281m north=0.525m avg=2.219m rms=2.645m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.64 alt=36.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=700"
11.264,TRACK,453,22.786194000,120.269680667,35.90,12,0.64,1.410,1.315,0.507,2.215,2.641,4.726,40,"status=TRACK samples=453 drift=1.410m east=1.315m north=0.507m avg=2.215m rms=2.641m max=4.726m lat=22.786194000 lon=120.269680667 sat=12 hdop=0.64 alt=35.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=40"
11.360,TRACK,455,22.786194167,120.269680667,35.90,12,0.64,1.416,1.315,0.525,2.212,2.637,4.726,55,"status=TRACK samples=455 drift=1.416m east=1.315m north=0.525m avg=2.212m rms=2.637m max=4.726m lat=22.786194167 lon=120.269680667 sat=12 hdop=0.64 alt=35.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=55"
11.465,TRACK,456,22.786194167,120.269680500,35.90,12,0.64,1.400,1.298,0.525,2.210,2.635,4.726,21,"status=TRACK samples=456 drift=1.400m east=1.298m north=0.525m avg=2.210m rms=2.635m max=4.726m lat=22.786194167 lon=120.269680500 sat=12 hdop=0.64 alt=35.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=21"
11.559,TRACK,457,22.786194167,120.269680500,35.90,12,0.64,1.400,1.298,0.525,2.208,2.633,4.726,86,"status=TRACK samples=457 drift=1.400m east=1.298m north=0.525m avg=2.208m rms=2.633m max=4.726m lat=22.786194167 lon=120.269680500 sat=12 hdop=0.64 alt=35.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=86"
11.664,TRACK,459,22.786194167,120.269680500,35.90,12,0.64,1.400,1.298,0.525,2.205,2.628,4.726,38,"status=TRACK samples=459 drift=1.400m east=1.298m north=0.525m avg=2.205m rms=2.628m max=4.726m lat=22.786194167 lon=120.269680500 sat=12 hdop=0.64 alt=35.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=38"
11.761,TRACK,461,22.786194167,120.269680500,35.90,12,0.64,1.400,1.298,0.525,2.201,2.624,4.726,46,"status=TRACK samples=461 drift=1.400m east=1.298m north=0.525m avg=2.201m rms=2.624m max=4.726m lat=22.786194167 lon=120.269680500 sat=12 hdop=0.64 alt=35.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=46"
11.868,TRACK,463,22.786194167,120.269680500,35.90,12,0.64,1.400,1.298,0.525,2.198,2.620,4.726,54,"status=TRACK samples=463 drift=1.400m east=1.298m north=0.525m avg=2.198m rms=2.620m max=4.726m lat=22.786194167 lon=120.269680500 sat=12 hdop=0.64 alt=35.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=54"
11.965,TRACK,463,22.786194167,120.269680500,35.90,12,0.64,1.400,1.298,0.525,2.198,2.620,4.726,154,"status=TRACK samples=463 drift=1.400m east=1.298m north=0.525m avg=2.198m rms=2.620m max=4.726m lat=22.786194167 lon=120.269680500 sat=12 hdop=0.64 alt=35.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=154"
12.063,TRACK,465,22.786194167,120.269680500,35.90,12,0.66,1.400,1.298,0.525,2.194,2.616,4.726,38,"status=TRACK samples=465 drift=1.400m east=1.298m north=0.525m avg=2.194m rms=2.616m max=4.726m lat=22.786194167 lon=120.269680500 sat=12 hdop=0.66 alt=35.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=38"
12.160,TRACK,467,22.786194167,120.269680500,35.90,12,0.66,1.400,1.298,0.525,2.191,2.612,4.726,46,"status=TRACK samples=467 drift=1.400m east=1.298m north=0.525m avg=2.191m rms=2.612m max=4.726m lat=22.786194167 lon=120.269680500 sat=12 hdop=0.66 alt=35.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=46"
12.269,TRACK,469,22.786194167,120.269680500,35.90,12,0.66,1.400,1.298,0.525,2.188,2.608,4.726,54,"status=TRACK samples=469 drift=1.400m east=1.298m north=0.525m avg=2.188m rms=2.608m max=4.726m lat=22.786194167 lon=120.269680500 sat=12 hdop=0.66 alt=35.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=54"
12.368,TRACK,471,22.786194167,120.269680333,35.90,12,0.66,1.385,1.281,0.525,2.184,2.604,4.726,53,"status=TRACK samples=471 drift=1.385m east=1.281m north=0.525m avg=2.184m rms=2.604m max=4.726m lat=22.786194167 lon=120.269680333 sat=12 hdop=0.66 alt=35.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=53"
12.464,TRACK,472,22.786194000,120.269680500,35.90,12,0.66,1.394,1.298,0.507,2.183,2.602,4.726,19,"status=TRACK samples=472 drift=1.394m east=1.298m north=0.507m avg=2.183m rms=2.602m max=4.726m lat=22.786194000 lon=120.269680500 sat=12 hdop=0.66 alt=35.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=19"
12.561,TRACK,473,22.786194000,120.269680500,35.80,12,0.66,1.394,1.298,0.507,2.181,2.600,4.726,86,"status=TRACK samples=473 drift=1.394m east=1.298m north=0.507m avg=2.181m rms=2.600m max=4.726m lat=22.786194000 lon=120.269680500 sat=12 hdop=0.66 alt=35.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=86"
12.670,TRACK,475,22.786194000,120.269680500,35.70,12,0.66,1.394,1.298,0.507,2.178,2.597,4.726,48,"status=TRACK samples=475 drift=1.394m east=1.298m north=0.507m avg=2.178m rms=2.597m max=4.726m lat=22.786194000 lon=120.269680500 sat=12 hdop=0.66 alt=35.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=48"
12.767,TRACK,476,22.786194000,120.269680500,35.70,12,0.69,1.394,1.298,0.507,2.176,2.595,4.726,44,"status=TRACK samples=476 drift=1.394m east=1.298m north=0.507m avg=2.176m rms=2.595m max=4.726m lat=22.786194000 lon=120.269680500 sat=12 hdop=0.69 alt=35.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=44"
12.864,TRACK,476,22.786194000,120.269680500,35.70,12,0.69,1.394,1.298,0.507,2.176,2.595,4.726,144,"status=TRACK samples=476 drift=1.394m east=1.298m north=0.507m avg=2.176m rms=2.595m max=4.726m lat=22.786194000 lon=120.269680500 sat=12 hdop=0.69 alt=35.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=144"
12.964,TRACK,476,22.786194000,120.269680500,35.70,12,0.69,1.394,1.298,0.507,2.176,2.595,4.726,244,"status=TRACK samples=476 drift=1.394m east=1.298m north=0.507m avg=2.176m rms=2.595m max=4.726m lat=22.786194000 lon=120.269680500 sat=12 hdop=0.69 alt=35.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=244"
13.062,TRACK,477,22.786194000,120.269680500,35.70,12,0.64,1.394,1.298,0.507,2.174,2.593,4.726,42,"status=TRACK samples=477 drift=1.394m east=1.298m north=0.507m avg=2.174m rms=2.593m max=4.726m lat=22.786194000 lon=120.269680500 sat=12 hdop=0.64 alt=35.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=42"
13.159,TRACK,477,22.786194000,120.269680500,35.70,12,0.64,1.394,1.298,0.507,2.174,2.593,4.726,142,"status=TRACK samples=477 drift=1.394m east=1.298m north=0.507m avg=2.174m rms=2.593m max=4.726m lat=22.786194000 lon=120.269680500 sat=12 hdop=0.64 alt=35.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=142"
